id,svg,description,score
29,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4b6cb7""/><stop offset=""100%"" stop-color=""#182848""/></linearGradient><radialGradient id=""grad2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#f8ff00""/><stop offset=""100%"" stop-color=""#3ad59f""/></radialGradient></defs><rect width=""200"" height=""200"" fill=""url(#grad1)"" opacity=""0.9""/><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""40"" fill=""url(#grad2)"" stroke=""#ffffff"" stroke-width=""2""/><polygon points=""-30,-15 0,30 30,-15"" fill=""#ffffff"" opacity=""0.8"" transform=""rotate(30)""/><g transform=""rotate(45) translate(60, 0)""><rect x=""-10"" y=""-10"" width=""20"" height=""20"" fill=""#ff6b6b"" transform=""rotate(45)""/><line x1=""-15"" y1=""0"" x2=""15"" y2=""0"" stroke=""#ffffff"" stroke-width=""2""/><line x1=""0"" y1=""-15"" x2=""0"" y2=""15"" stroke=""#ffffff"" stroke-width=""2""/></g><g transform=""rotate(-45) translate(60, 0)""><ellipse cx=""0"" cy=""0"" rx=""12"" ry=""8"" fill=""#ffffff"" opacity=""0.7""/><line x1=""-12"" y1=""0"" x2=""12"" y2=""0"" stroke=""#ff6b6b"" stroke-width=""1.5""/></g></g><polyline points=""20,20 50,50 80,30 120,70 160,40 180,80"" fill=""none"" stroke=""#ffffff"" stroke-width=""1.5"" opacity=""0.6""/></svg>",Scarlet spirals radiating from a midnight black sphere,0.45297657773457883
30,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4"" rx=""10""/></svg>",Emerald hexagons overlapping on a gradient of burnt sienna,0.43557865871737933
31,"<svg viewBox=""0 0 800 600"" width=""800"" height=""600""><defs><linearGradient id=""sky"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF6B6B""/><stop offset=""50%"" stop-color=""#FF8E53""/><stop offset=""100%"" stop-color=""#4ECDC4""/></linearGradient><linearGradient id=""water"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4ECDC4""/><stop offset=""100%"" stop-color=""#1A535C""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""600"" fill=""url(#sky)""/><polygon points=""0,300 200,100 400,250 600,50 800,300"" fill=""#556270"" opacity=""0.9""/><polygon points=""0,350 150,200 300,300 500,150 800,350"" fill=""#4ECDC4"" opacity=""0.7""/><circle cx=""650"" cy=""150"" r=""60"" fill=""#FFE66D""/><ellipse cx=""400"" cy=""550"" rx=""350"" ry=""100"" fill=""url(#water)""/><polygon points=""200,550 250,500 350,520 450,490 550,510 600,550"" fill=""#FFE66D"" opacity=""0.3""/></svg>",Cobalt chevrons interlocked with mustard yellow circles,0.5366600012304789
32,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""red"" stroke=""none""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""blue"" stroke=""none""/></svg>",A slate gray grid layered under translucent lime polygons,0.4092532463760463
33,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>",Burgundy corduroy fabric with parallel silver zippers,0.28115443558345116
34,"<svg viewBox=""0 0 800 600"" width=""800"" height=""600""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#ff9966""/><stop offset=""50%"" stop-color=""#ff5e62""/><stop offset=""100%"" stop-color=""#8e2de2""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#8e2de2"" stop-opacity=""0.8""/><stop offset=""100%"" stop-color=""#4b6cb7"" stop-opacity=""0.5""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""600"" fill=""url(#skyGradient)""/><circle cx=""700"" cy=""150"" r=""60"" fill=""#ffcc33""/><polygon points=""0,300 150,150 300,250 450,100 600,200 800,50 800,300"" fill=""#4a2511"" opacity=""0.8""/><polygon points=""0,300 0,600 800,600 800,300 600,200 450,100 300,250 150,150"" fill=""url(#waterGradient)""/><polyline points=""150,150 180,200 210,180"" stroke=""#2c1609"" stroke-width=""3"" fill=""none""/><polyline points=""300,250 330,280 360,260"" stroke=""#2c1609"" stroke-width=""3"" fill=""none""/><polyline points=""450,100 480,150 510,130"" stroke=""#2c1609"" stroke-width=""3"" fill=""none""/><ellipse cx=""700"" cy=""350"" rx=""70"" ry=""20"" fill=""#ffcc33"" opacity=""0.6""/></svg>",Turquoise waves of staggered triangles on charcoal linen,0.5011863260737448
35,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""skyGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#87CEEB""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient><radialGradient id=""sunGradient"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#FFD700""/><stop offset=""100%"" stop-color=""#FF8C00""/></radialGradient></defs><rect width=""200"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""150"" cy=""50"" r=""30"" fill=""url(#sunGradient)""/><g transform=""translate(0, 120)""><polygon points=""0,80 50,30 100,80 150,30 200,80 200,200 0,200"" fill=""#2E8B57""/><rect x=""20"" y=""40"" width=""20"" height=""40"" fill=""#8B4513""/><polygon points=""30,0 50,0 40,-30"" fill=""#228B22""/></g><ellipse cx=""50"" cy=""100"" rx=""20"" ry=""10"" fill=""#FFFFFF"" opacity=""0.8""/><ellipse cx=""80"" cy=""90"" rx=""15"" ry=""7"" fill=""#FFFFFF"" opacity=""0.8""/><ellipse cx=""120"" cy=""70"" rx=""25"" ry=""12"" fill=""#FFFFFF"" opacity=""0.8""/></svg>",Rust-colored starbursts radiating from a matte black sphere,0.4273032544066467
36,"<svg viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4a6fa5""/><stop offset=""100%"" stop-color=""#166088""/></linearGradient><radialGradient id=""grad2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#ff7e5f""/><stop offset=""100%"" stop-color=""#feb47b""/></radialGradient></defs><rect x=""0"" y=""0"" width=""200"" height=""200"" fill=""url(#grad1)""/><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""60"" fill=""url(#grad2)"" opacity=""0.9""/><polygon points=""-40,-20 0,-50 40,-20 40,20 0,50 -40,20"" fill=""#ffffff"" stroke=""#166088"" stroke-width=""2""/><g transform=""rotate(45)""><rect x=""-15"" y=""-15"" width=""30"" height=""30"" fill=""#ffcb77"" opacity=""0.8""/><line x1=""-25"" y1=""0"" x2=""25"" y2=""0"" stroke=""#166088"" stroke-width=""2""/><line x1=""0"" y1=""-25"" x2=""0"" y2=""25"" stroke=""#166088"" stroke-width=""2""/></g></g><ellipse cx=""160"" cy=""40"" rx=""20"" ry=""10"" fill=""#feb47b"" opacity=""0.7""/><ellipse cx=""40"" cy=""160"" rx=""10"" ry=""20"" fill=""#feb47b"" opacity=""0.7""/></svg>",Periwinkle squares bisected by diagonal ochre stripes,0.5036071077513308
37,"<svg viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4a6fa5""/><stop offset=""100%"" stop-color=""#166088""/></linearGradient><radialGradient id=""grad2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#ff9a8b""/><stop offset=""100%"" stop-color=""#ff6b95""/></radialGradient></defs><rect x=""0"" y=""0"" width=""200"" height=""200"" fill=""url(#grad1)""/><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""50"" fill=""url(#grad2)"" opacity=""0.9""/><polygon points=""-30,-30 30,-30 0,30"" fill=""#f8edeb"" stroke=""#f8edeb"" stroke-width=""2""/><rect x=""-15"" y=""-15"" width=""30"" height=""30"" fill=""#f8edeb"" transform=""rotate(45)""/><g transform=""rotate(45)""><line x1=""-40"" y1=""0"" x2=""40"" y2=""0"" stroke=""#f8edeb"" stroke-width=""2""/><line x1=""0"" y1=""-40"" x2=""0"" y2=""40"" stroke=""#f8edeb"" stroke-width=""2""/></g></g><ellipse cx=""160"" cy=""40"" rx=""20"" ry=""10"" fill=""#f8edeb"" opacity=""0.7""/><ellipse cx=""40"" cy=""160"" rx=""10"" ry=""20"" fill=""#f8edeb"" opacity=""0.7""/></svg>",Neon pink trapezoids floating above a navy crosshatch,0.46370085493803087
38,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>",Moss green wool with brass grommets in a hexagonal pattern,0.29737823905751803
39,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#6666ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""5""/></svg>",Scarlet concentric rings intersecting powder blue diamonds,0.4862082337175365
40,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF6B6B""/><stop offset=""50%"" stop-color=""#FF8E53""/><stop offset=""100%"" stop-color=""#4ECDC4""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4ECDC4""/><stop offset=""100%"" stop-color=""#1A535C""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFE66D""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><g fill=""#1A1A1A""><polygon points=""50,200 60,100 70,200""/><polygon points=""60,120 60,80 20,100""/><polygon points=""60,120 60,80 100,100""/><polygon points=""350,200 340,100 330,200""/><polygon points=""340,120 340,80 300,100""/><polygon points=""340,120 340,80 380,100""/></g><ellipse cx=""200"" cy=""200"" rx=""60"" ry=""20"" fill=""#FFE66D"" opacity=""0.5""/><g stroke=""#FFFFFF"" stroke-width=""2"" opacity=""0.7""><path d=""M0,220 Q100,210 200,220 T400,220"" fill=""none""/><path d=""M0,240 Q100,230 200,240 T400,240"" fill=""none""/></g></svg>",Emerald hexagons with a crosshatch pattern,0.45183742245984676
41,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""skyGradient"" x1=""0%"" y1=""0%"" x2=""0%"" y2=""100%""><stop offset=""0%"" stop-color=""#87CEEB""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient><radialGradient id=""sunGradient"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#FFD700""/><stop offset=""100%"" stop-color=""#FF8C00""/></radialGradient></defs><rect width=""200"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""150"" cy=""50"" r=""25"" fill=""url(#sunGradient)""/><g transform=""translate(0, 120)""><path d=""M0,80 Q50,40 100,80 Q150,120 200,80"" fill=""#228B22"" stroke=""#006400"" stroke-width=""2""/><rect x=""90"" y=""30"" width=""20"" height=""50"" fill=""#8B4513""/><polygon points=""100,0 120,30 110,30 100,10 90,30 80,30"" fill=""#228B22""/></g><ellipse cx=""50"" cy=""150"" rx=""15"" ry=""5"" fill=""#FFFFFF"" opacity=""0.8""/><ellipse cx=""70"" cy=""140"" rx=""20"" ry=""8"" fill=""#FFFFFF"" opacity=""0.7""/><ellipse cx=""130"" cy=""160"" rx=""25"" ry=""10"" fill=""#FFFFFF"" opacity=""0.6""/></svg>",Brass octagons overlapping on a slate background,0.3180044377300476
42,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#ff9966""/><stop offset=""100%"" stop-color=""#ff5e62""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#5a9bd5""/><stop offset=""100%"" stop-color=""#2a4e8c""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""150"" fill=""url(#skyGradient)""/><circle cx=""350"" cy=""50"" r=""30"" fill=""#ffcc33""/><polygon points=""0,150 100,50 200,120 300,30 400,150"" fill=""#4a6b3a"" opacity=""0.9""/><polygon points=""50,150 150,80 250,100 350,40 400,150"" fill=""#3a5a2a"" opacity=""0.9""/><rect x=""0"" y=""150"" width=""400"" height=""150"" fill=""url(#waterGradient)""/><polygon points=""0,150 100,250 200,180 300,270 400,150"" fill=""#4a6b3a"" opacity=""0.3""/><polygon points=""50,150 150,220 250,200 350,260 400,150"" fill=""#3a5a2a"" opacity=""0.3""/><ellipse cx=""350"" cy=""150"" rx=""25"" ry=""10"" fill=""#ffcc33"" opacity=""0.5""/></svg>",Indigo and mustard polka dots cascading vertically,0.38330322509476095
43,"<svg viewBox=""0 0 800 500"" width=""800"" height=""500""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#ff7b54""/><stop offset=""50%"" stop-color=""#ffb26b""/><stop offset=""100%"" stop-color=""#ffd56f""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#5d9cec""/><stop offset=""100%"" stop-color=""#3a7bd5"" stop-opacity=""0.8""/></linearGradient></defs><rect width=""800"" height=""500"" fill=""url(#skyGradient)""/><polygon points=""0,500 200,200 400,350 600,150 800,500"" fill=""#4a4e69"" opacity=""0.8""/><circle cx=""700"" cy=""100"" r=""50"" fill=""#ff9a3c""/><ellipse cx=""400"" cy=""500"" rx=""350"" ry=""100"" fill=""url(#waterGradient)""/><polygon points=""0,500 200,300 400,450 600,250 800,500"" fill=""#4a4e69"" opacity=""0.3"" transform=""scale(1,-0.3) translate(0,-1666)""/><ellipse cx=""700"" cy=""500"" rx=""30"" ry=""10"" fill=""#ff9a3c"" opacity=""0.6""/></svg>",Scarlet chevrons on a gradient charcoal field,0.4697342145525184
44,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 100 100"" width=""100"" height=""100""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""50"" cy=""50"" r=""40"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""2""/><rect x=""30"" y=""30"" width=""40"" height=""40"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""1.5"" rx=""3""/></svg>",Turquoise circles nested within bronze squares,0.35811040628110813
45,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""80"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""-40"" y=""-40"" width=""80"" height=""80"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""5""/></g></svg>",Ochre herringbone stripes beneath navy diamonds,0.3563843851967742
46,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF6B6B""/><stop offset=""50%"" stop-color=""#FF8E53""/><stop offset=""100%"" stop-color=""#4E97D1""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4E97D1""/><stop offset=""100%"" stop-color=""#1A3A8F""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""180"" r=""40"" fill=""#FFD166""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#waterGradient)""/><g transform=""translate(150, 180)""><polygon points=""0,20 100,20 80,0 20,0"" fill=""#1A1A2E""/><polygon points=""40,0 60,0 50,-30"" fill=""#1A1A2E""/></g><ellipse cx=""200"" cy=""210"" rx=""50"" ry=""10"" fill=""#FFD166"" opacity=""0.4""/><g fill=""none"" stroke=""#FFFFFF"" stroke-width=""1"" opacity=""0.6""><path d=""M0,220 Q50,210 100,220 T200,220 T300,220 T400,220""/><path d=""M0,230 Q50,240 100,230 T200,230 T300,230 T400,230""/></g></svg>",Silver spirals intertwined with matte black triangles,0.49826535857898785
47,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3""/></svg>",Translucent olive ovals over a crimson grid,0.4146501896088418
48,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""80"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""-40"" y=""-40"" width=""80"" height=""80"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""8""/></g></svg>",Copper zigzags bisecting cerulean rectangles,0.44828163267479737
49,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000000"" stroke-width=""2""/></svg>",Saffron and ebony checkered bands alternating diagonally,0.4118142839258462
50,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000000"" stroke-width=""2""/></svg>",emerald hexagons arranged in a honeycomb pattern,0.3402134231122381
51,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF4500""/><stop offset=""100%"" stop-color=""#8B0000""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4682B4""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""150"" fill=""url(#skyGradient)""/><circle cx=""300"" cy=""80"" r=""30"" fill=""#FFD700""/><polygon points=""0,150 100,50 200,150"" fill=""#2F4F4F""/><polygon points=""100,150 200,30 300,150"" fill=""#556B2F""/><polygon points=""200,150 300,70 400,150"" fill=""#708090""/><rect x=""0"" y=""150"" width=""400"" height=""150"" fill=""url(#waterGradient)""/><ellipse cx=""300"" cy=""150"" rx=""35"" ry=""10"" fill=""#FFD700"" opacity=""0.6""/><polygon points=""50,150 60,120 70,150"" fill=""#228B22""/><polygon points=""60,150 65,130 70,150"" fill=""#006400""/><polygon points=""350,150 360,120 370,150"" fill=""#228B22""/><polygon points=""360,150 365,130 370,150"" fill=""#006400""/><path d=""M0,150 Q100,140 200,150 Q300,160 400,150"" fill=""none"" stroke=""#8B4513"" stroke-width=""2""/></svg>",saffron stripes alternating with navy polka dots,0.4344834649673681
52,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""skyGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#87CEEB""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient><radialGradient id=""sunGradient"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#FFD700""/><stop offset=""100%"" stop-color=""#FF8C00""/></radialGradient></defs><rect width=""256"" height=""256"" fill=""url(#skyGradient)""/><circle cx=""64"" cy=""64"" r=""40"" fill=""url(#sunGradient)""/><polygon points=""0,256 80,160 160,200 256,120 256,256"" fill=""#2E8B57"" opacity=""0.8""/><ellipse cx=""128"" cy=""220"" rx=""100"" ry=""30"" fill=""#4682B4"" opacity=""0.7""/><g transform=""translate(40, 180)""><rect x=""0"" y=""0"" width=""10"" height=""40"" fill=""#8B4513""/><polygon points=""5,-20 25,10 -15,10"" fill=""#228B22""/><polygon points=""5,-40 35,0 -25,0"" fill=""#228B22""/></g><g transform=""translate(180, 170)""><rect x=""0"" y=""0"" width=""12"" height=""50"" fill=""#8B4513""/><polygon points=""6,-30 36,10 -24,10"" fill=""#006400""/><polygon points=""6,-60 46,0 -34,0"" fill=""#006400""/></g><ellipse cx=""80"" cy=""220"" rx=""20"" ry=""8"" fill=""#FFD700"" opacity=""0.4""/></svg>",charcoal gray circles overlapping on a pale peach background,0.4141841633121373
53,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF8C00""/><stop offset=""50%"" stop-color=""#FF6347""/><stop offset=""100%"" stop-color=""#9932CC""/></linearGradient><linearGradient id=""mountainGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#2F4F4F""/><stop offset=""100%"" stop-color=""#696969""/></linearGradient></defs><rect width=""400"" height=""300"" fill=""url(#skyGradient)""/><circle cx=""350"" cy=""50"" r=""40"" fill=""#FFD700""/><polygon points=""0,300 100,150 200,200 300,100 400,300"" fill=""url(#mountainGradient)""/><ellipse cx=""200"" cy=""280"" rx=""300"" ry=""40"" fill=""#556B2F"" opacity=""0.7""/><g opacity=""0.8""><polygon points=""50,250 70,220 90,240 110,200 130,230 150,210 170,240 190,200 210,230"" fill=""#FFFFFF""/><polygon points=""250,250 270,220 290,240 310,200 330,230 350,210 370,240"" fill=""#FFFFFF""/></g></svg>",olive green corduroy jacket with copper zippers,0.3464577382871691
54,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000000"" stroke-width=""2""/></svg>",cobalt blue triangles cascading down a slate gradient,0.4186084752614206
