id,svg
36,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""-60"" y=""-60"" width=""120"" height=""120"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""10""/></g></svg>"
40,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000000"" stroke-width=""2""/></svg>"
32,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4a6fa5""/><stop offset=""100%"" stop-color=""#166088""/></linearGradient><radialGradient id=""grad2"" cx=""40%"" cy=""40%"" r=""50%"" fx=""40%"" fy=""40%""><stop offset=""0%"" stop-color=""#ff9a8b""/><stop offset=""100%"" stop-color=""#ff6b95""/></radialGradient></defs><rect x=""10"" y=""10"" width=""180"" height=""180"" rx=""20"" fill=""url(#grad1)"" stroke=""#333"" stroke-width=""2""/><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""50"" fill=""url(#grad2)"" opacity=""0.9""/><polygon points=""-30,-20 0,-40 30,-20 20,20 -20,20"" fill=""#4d8b31"" stroke=""#2d5a1c"" stroke-width=""1.5""/><ellipse cx=""0"" cy=""15"" rx=""15"" ry=""8"" fill=""#f8e16c"" opacity=""0.8""/><g transform=""rotate(45)""><rect x=""-10"" y=""-40"" width=""20"" height=""20"" rx=""3"" fill=""#ffffff"" opacity=""0.7""/><rect x=""-10"" y=""20"" width=""20"" height=""20"" rx=""3"" fill=""#ffffff"" opacity=""0.7""/></g></g><line x1=""20"" y1=""180"" x2=""180"" y2=""20"" stroke=""#ffffff"" stroke-width=""1.5"" opacity=""0.3""/></svg>"
27,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""gradient1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4a6fa5""/><stop offset=""100%"" stop-color=""#166088""/></linearGradient><radialGradient id=""gradient2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#ff9a8b""/><stop offset=""100%"" stop-color=""#ff6b95""/></radialGradient></defs><rect x=""10"" y=""10"" width=""180"" height=""180"" rx=""20"" fill=""url(#gradient1)"" stroke=""#0a2463"" stroke-width=""4""/><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""60"" fill=""url(#gradient2)"" stroke=""#d7263d"" stroke-width=""3""/><g transform=""rotate(45)""><rect x=""-30"" y=""-30"" width=""60"" height=""60"" fill=""#166088"" opacity=""0.8""/><polygon points=""-20,-20 20,-20 20,20 -20,20"" fill=""#4cc9f0"" opacity=""0.9"" transform=""rotate(10)""/></g><ellipse cx=""0"" cy=""-40"" rx=""15"" ry=""8"" fill=""#f8f9fa"" opacity=""0.9""/><ellipse cx=""0"" cy=""40"" rx=""15"" ry=""8"" fill=""#f8f9fa"" opacity=""0.9""/><line x1=""-25"" y1=""0"" x2=""25"" y2=""0"" stroke=""#f8f9fa"" stroke-width=""4"" stroke-linecap=""round""/></g><polyline points=""30,30 50,50 70,30 90,50 110,30 130,50 150,30 170,50"" stroke=""#f8f9fa"" stroke-width=""2"" fill=""none"" opacity=""0.7""/><polyline points=""30,170 50,150 70,170 90,150 110,170 130,150 150,170 170,150"" stroke=""#f8f9fa"" stroke-width=""2"" fill=""none"" opacity=""0.7""/></svg>"
30,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF9966""/><stop offset=""50%"" stop-color=""#FF5E62""/><stop offset=""100%"" stop-color=""#8E2DE2""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#8E2DE2"" stop-opacity=""0.6""/><stop offset=""100%"" stop-color=""#4A00E0"" stop-opacity=""0.8""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""300"" cy=""50"" r=""30"" fill=""#FFE47A""/><polygon points=""0,200 100,80 200,150 300,50 400,200"" fill=""#3A1C71"" opacity=""0.8""/><polygon points=""100,80 150,120 200,150"" fill=""#2D0B59"" opacity=""0.7""/><polygon points=""200,150 250,100 300,50"" fill=""#1E0733"" opacity=""0.7""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#waterGradient)""/><ellipse cx=""300"" cy=""200"" rx=""25"" ry=""10"" fill=""#FFE47A"" opacity=""0.6""/><polygon points=""0,200 100,320 200,250 300,350 400,200"" fill=""#3A1C71"" opacity=""0.3""/></svg>"
34,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff7e5f""/><stop offset=""100%"" stop-color=""#feb47b""/></linearGradient><radialGradient id=""grad2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#4b6cb7""/><stop offset=""100%"" stop-color=""#182848""/></radialGradient></defs><rect width=""256"" height=""256"" fill=""url(#grad1)""/><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""80"" fill=""url(#grad2)"" stroke=""#ffffff"" stroke-width=""4""/><g transform=""rotate(45)""><rect x=""-40"" y=""-40"" width=""80"" height=""80"" fill=""#ffffff"" opacity=""0.8""/><polygon points=""-30,-30 30,-30 0,30"" fill=""#ff6b6b"" opacity=""0.9""/></g><g transform=""rotate(-15) scale(0.6)""><ellipse cx=""0"" cy=""-20"" rx=""25"" ry=""15"" fill=""#ffffff"" opacity=""0.7""/><ellipse cx=""0"" cy=""20"" rx=""25"" ry=""15"" fill=""#ffffff"" opacity=""0.7""/></g></g><line x1=""0"" y1=""128"" x2=""256"" y2=""128"" stroke=""#ffffff"" stroke-width=""2"" stroke-dasharray=""5,5"" opacity=""0.5""/><line x1=""128"" y1=""0"" x2=""128"" y2=""256"" stroke=""#ffffff"" stroke-width=""2"" stroke-dasharray=""5,5"" opacity=""0.5""/></svg>"
43,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""red"" stroke=""none""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""blue"" stroke=""none""/></svg>"
29,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF6B6B""/><stop offset=""50%"" stop-color=""#FF8E53""/><stop offset=""100%"" stop-color=""#4ECDC4""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4ECDC4""/><stop offset=""100%"" stop-color=""#1A535C""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFE66D""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><ellipse cx=""200"" cy=""200"" rx=""50"" ry=""15"" fill=""#FFE66D"" opacity=""0.6""/><g fill=""#1A535C"" stroke=""#1A535C"" stroke-width=""2""><polygon points=""50,200 50,120 45,120 55,80 65,120 60,120 60,200""/><polygon points=""30,100 50,90 70,100 60,85 70,70 50,80 30,70 40,85""/><polygon points=""350,200 350,120 345,120 355,80 365,120 360,120 360,200""/><polygon points=""330,100 350,90 370,100 360,85 370,70 350,80 330,70 340,85""/></g><g fill=""none"" stroke=""#1A535C"" stroke-width=""1.5"" opacity=""0.7""><path d=""M0,220 Q50,210 100,220 T200,220 T300,220 T400,220""/><path d=""M0,240 Q50,230 100,240 T200,240 T300,240 T400,240""/><path d=""M0,260 Q50,250 100,260 T200,260 T300,260 T400,260""/></g></svg>"
44,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""red"" stroke=""darkred"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""blue"" stroke=""darkblue"" stroke-width=""4""/></svg>"
35,"<svg viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4a6fa5""/><stop offset=""100%"" stop-color=""#166088""/></linearGradient><radialGradient id=""grad2"" cx=""40%"" cy=""40%"" r=""50%"" fx=""40%"" fy=""40%""><stop offset=""0%"" stop-color=""#ff9a8b""/><stop offset=""100%"" stop-color=""#ff6b95""/></radialGradient></defs><rect x=""0"" y=""0"" width=""200"" height=""200"" fill=""#f5f7fa""/><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""60"" fill=""url(#grad1)"" stroke=""#333"" stroke-width=""2"" opacity=""0.9""/><polygon points=""-30,-30 30,-30 0,30"" fill=""url(#grad2)"" stroke=""#333"" stroke-width=""1.5"" transform=""rotate(45)""/><ellipse cx=""0"" cy=""-20"" rx=""15"" ry=""8"" fill=""#ffd166"" opacity=""0.8""/><g transform=""rotate(30)""><line x1=""-40"" y1=""0"" x2=""40"" y2=""0"" stroke=""#333"" stroke-width=""1.5"" stroke-dasharray=""5,3""/><line x1=""0"" y1=""-40"" x2=""0"" y2=""40"" stroke=""#333"" stroke-width=""1.5"" stroke-dasharray=""5,3""/></g></g><polyline points=""20,20 50,50 80,30 110,70 140,40 170,90"" fill=""none"" stroke=""#4ecdc4"" stroke-width=""3"" opacity=""0.7""/></svg>"
39,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF4500""/><stop offset=""100%"" stop-color=""#8B0000""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4682B4""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""180"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFD700""/><polygon points=""0,180 50,120 100,150 150,100 200,160 250,110 300,140 350,90 400,180"" fill=""#2F4F4F""/><rect x=""0"" y=""180"" width=""400"" height=""120"" fill=""url(#waterGradient)""/><ellipse cx=""200"" cy=""180"" rx=""45"" ry=""15"" fill=""#FFD700"" opacity=""0.6""/><g fill=""none"" stroke=""#FFFFFF"" stroke-width=""1"" opacity=""0.7""><path d=""M120,220 Q200,210 280,220""/><path d=""M100,240 Q200,230 300,240""/><path d=""M80,260 Q200,250 320,260""/></g></svg>"
48,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""60"" fill=""red""/><rect x=""98"" y=""98"" width=""60"" height=""60"" fill=""blue""/></svg>"
49,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000000"" stroke-width=""2""/></svg>"
41,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF6B6B""/><stop offset=""50%"" stop-color=""#FF8E53""/><stop offset=""100%"" stop-color=""#4ECDC4""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4ECDC4""/><stop offset=""100%"" stop-color=""#1A535C""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFD166""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><g transform=""translate(150, 180)""><polygon points=""20,0 60,0 50,20 30,20"" fill=""#2D3436""/><rect x=""38"" y=""-50"" width=""4"" height=""50"" fill=""#2D3436""/><polygon points=""40,-50 40,-10 10,-30"" fill=""#636E72""/></g><ellipse cx=""200"" cy=""200"" rx=""60"" ry=""15"" fill=""#FFD166"" opacity=""0.4""/></svg>"
42,"<svg viewBox=""0 0 800 500"" width=""800"" height=""500""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF6B6B""/><stop offset=""50%"" stop-color=""#FF8E53""/><stop offset=""100%"" stop-color=""#4ECDC4""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4ECDC4""/><stop offset=""100%"" stop-color=""#1A7F8B""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""300"" fill=""url(#skyGradient)""/><circle cx=""700"" cy=""100"" r=""50"" fill=""#FFD166""/><polygon points=""0,300 200,100 400,300"" fill=""#5F6F94""/><polygon points=""200,300 400,150 600,300"" fill=""#3A4E7A""/><polygon points=""400,300 600,200 800,300"" fill=""#253B56""/><ellipse cx=""400"" cy=""400"" rx=""350"" ry=""80"" fill=""url(#waterGradient)""/><polygon points=""0,300 200,500 400,300"" fill=""#5F6F94"" opacity=""0.3""/><polygon points=""200,300 400,450 600,300"" fill=""#3A4E7A"" opacity=""0.3""/><polygon points=""400,300 600,400 800,300"" fill=""#253B56"" opacity=""0.3""/></svg>"
50,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""red"" stroke=""none""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""blue"" stroke=""none""/></svg>"
45,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""5""/></svg>"
55,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""5""/></svg>"
52,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""skyGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4b6cb7""/><stop offset=""100%"" stop-color=""#182848""/></linearGradient><radialGradient id=""sunGradient"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#f5af19""/><stop offset=""100%"" stop-color=""#f12711""/></radialGradient></defs><rect x=""0"" y=""0"" width=""200"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""150"" cy=""50"" r=""30"" fill=""url(#sunGradient)""/><polygon points=""0,200 50,120 100,160 150,80 200,200"" fill=""#2c3e50""/><ellipse cx=""100"" cy=""180"" rx=""80"" ry=""20"" fill=""#3498db"" opacity=""0.7""/><g fill=""#27ae60""><polygon points=""20,150 25,120 30,150""/><polygon points=""40,160 45,130 50,160""/><polygon points=""60,170 65,140 70,170""/><polygon points=""170,150 175,120 180,150""/><polygon points=""150,160 155,130 160,160""/></g><ellipse cx=""150"" cy=""180"" rx=""15"" ry=""5"" fill=""url(#sunGradient)"" opacity=""0.6""/></svg>"
47,"<svg viewBox=""0 0 800 600"" width=""800"" height=""600""><defs><linearGradient id=""sky"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FFA07A""/><stop offset=""100%"" stop-color=""#87CEEB""/></linearGradient><linearGradient id=""water"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4682B4""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""300"" fill=""url(#sky)""/><polygon points=""0,300 200,100 400,300"" fill=""#708090""/><polygon points=""400,300 600,150 800,300"" fill=""#556B2F""/><rect x=""0"" y=""300"" width=""800"" height=""300"" fill=""url(#water)""/><rect x=""350"" y=""350"" width=""100"" height=""150"" fill=""#8B4513""/><polygon points=""350,350 400,300 450,350"" fill=""#A0522D""/><line x1=""350"" y1=""400"" x2=""450"" y2=""400"" stroke=""#654321"" stroke-width=""3""/><line x1=""350"" y1=""450"" x2=""450"" y2=""450"" stroke=""#654321"" stroke-width=""3""/><ellipse cx=""400"" cy=""400"" rx=""80"" ry=""20"" fill=""#FFA500"" opacity=""0.6""/><circle cx=""600"" cy=""100"" r=""50"" fill=""#FFD700""/></svg>"
46,"<svg viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4b6cb7""/><stop offset=""100%"" stop-color=""#182848""/></linearGradient><radialGradient id=""grad2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#f46b45""/><stop offset=""100%"" stop-color=""#eea849""/></radialGradient></defs><rect x=""0"" y=""0"" width=""200"" height=""200"" fill=""url(#grad1)""/><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""50"" fill=""url(#grad2)"" stroke=""#ffffff"" stroke-width=""2""/><g transform=""rotate(45)""><rect x=""-30"" y=""-30"" width=""60"" height=""60"" fill=""#ffffff"" opacity=""0.7""/><polygon points=""-20,-20 20,-20 20,20 -20,20"" fill=""#3a1c71"" opacity=""0.8""/></g><ellipse cx=""0"" cy=""-70"" rx=""15"" ry=""8"" fill=""#ffffff"" opacity=""0.9""/><ellipse cx=""0"" cy=""70"" rx=""15"" ry=""8"" fill=""#ffffff"" opacity=""0.9""/><ellipse cx=""-70"" cy=""0"" rx=""8"" ry=""15"" fill=""#ffffff"" opacity=""0.9""/><ellipse cx=""70"" cy=""0"" rx=""8"" ry=""15"" fill=""#ffffff"" opacity=""0.9""/></g><line x1=""20"" y1=""20"" x2=""180"" y2=""180"" stroke=""#ffffff"" stroke-width=""1"" opacity=""0.3""/><line x1=""180"" y1=""20"" x2=""20"" y2=""180"" stroke=""#ffffff"" stroke-width=""1"" opacity=""0.3""/></svg>"
53,"<svg viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4a6fa5""/><stop offset=""100%"" stop-color=""#166088""/></linearGradient><radialGradient id=""grad2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#ff7e5f""/><stop offset=""100%"" stop-color=""#feb47b""/></radialGradient></defs><rect x=""0"" y=""0"" width=""200"" height=""200"" fill=""url(#grad1)""/><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""60"" fill=""url(#grad2)"" stroke=""#fff"" stroke-width=""3""/><polygon points=""-30,-20 0,30 30,-20"" fill=""#fff"" opacity=""0.8"" transform=""rotate(30)""/><g transform=""rotate(120)""><polygon points=""-25,-15 0,25 25,-15"" fill=""#fff"" opacity=""0.7""/></g><g transform=""rotate(240)""><polygon points=""-20,-10 0,20 20,-10"" fill=""#fff"" opacity=""0.6""/></g><ellipse cx=""0"" cy=""-40"" rx=""8"" ry=""15"" fill=""#fff"" opacity=""0.9""/></g><line x1=""20"" y1=""20"" x2=""180"" y2=""180"" stroke=""#fff"" stroke-width=""2"" opacity=""0.3""/><line x1=""180"" y1=""20"" x2=""20"" y2=""180"" stroke=""#fff"" stroke-width=""2"" opacity=""0.3""/></svg>"
51,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF6B6B""/><stop offset=""50%"" stop-color=""#FF8E53""/><stop offset=""100%"" stop-color=""#4ECDC4""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4ECDC4""/><stop offset=""100%"" stop-color=""#1A535C""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFE66D""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><ellipse cx=""200"" cy=""200"" rx=""50"" ry=""15"" fill=""#FFE66D"" opacity=""0.6""/><g fill=""#1A1A1A""><rect x=""50"" y=""180"" width=""10"" height=""80""/><polygon points=""30,180 80,180 55,130""/><polygon points=""35,160 75,160 55,120""/><rect x=""340"" y=""180"" width=""10"" height=""80""/><polygon points=""320,180 370,180 345,130""/><polygon points=""325,160 365,160 345,120""/></g><g fill=""#1A535C"" opacity=""0.7""><path d=""M0,220 Q50,210 100,220 T200,220 T300,220 T400,220 V240 H0 Z""/><path d=""M0,240 Q50,230 100,240 T200,240 T300,240 T400,240 V260 H0 Z"" opacity=""0.5""/></g></svg>"
54,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4b6cb7""/><stop offset=""100%"" stop-color=""#182848""/></linearGradient><radialGradient id=""grad2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#f85032""/><stop offset=""100%"" stop-color=""#e73827""/></radialGradient></defs><rect width=""256"" height=""256"" fill=""url(#grad1)""/><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""80"" fill=""url(#grad2)"" stroke=""#333"" stroke-width=""2""/><polygon points=""-40,-40 40,-40 40,40 -40,40"" fill=""#f5f5f5"" stroke=""#333"" stroke-width=""1.5""/><ellipse cx=""0"" cy=""-15"" rx=""15"" ry=""8"" fill=""#333"" opacity=""0.8""/><ellipse cx=""0"" cy=""15"" rx=""25"" ry=""12"" fill=""#333"" opacity=""0.6""/><line x1=""-25"" y1=""-25"" x2=""25"" y2=""-25"" stroke=""#333"" stroke-width=""2""/><line x1=""-25"" y1=""0"" x2=""25"" y2=""0"" stroke=""#333"" stroke-width=""2""/><line x1=""-25"" y1=""25"" x2=""25"" y2=""25"" stroke=""#333"" stroke-width=""2""/></g></svg>"
58,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""-60"" y=""-60"" width=""120"" height=""120"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""10""/></g></svg>"
62,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><g transform=""rotate(15, 128, 128)""><rect x=""88"" y=""88"" width=""80"" height=""80"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3""/></g></svg>"
