id,svg
28,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" x2=""0"" y1=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF6347""/><stop offset=""100%"" stop-color=""#FF4500""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" x2=""0"" y1=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4682B4""/><stop offset=""100%"" stop-color=""#1E3F66""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFD700""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><ellipse cx=""200"" cy=""200"" rx=""50"" ry=""15"" fill=""#FFD700"" opacity=""0.6""/><g fill=""#2F4F4F""><polygon points=""50,200 60,80 70,200""/><polygon points=""60,100 30,130 60,120 90,150 60,140""/><polygon points=""60,120 30,150 60,140 90,170 60,160""/><polygon points=""350,200 340,80 330,200""/><polygon points=""340,100 310,130 340,120 370,150 340,140""/><polygon points=""340,120 310,150 340,140 370,170 340,160""/></g><line x1=""0"" y1=""200"" x2=""400"" y2=""200"" stroke=""#1E3F66"" stroke-width=""1""/></svg>"
32,"<svg viewBox=""0 0 800 600"" width=""800"" height=""600""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#87CEEB""/><stop offset=""100%"" stop-color=""#E0F7FA""/></linearGradient><linearGradient id=""sunGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FFD700""/><stop offset=""100%"" stop-color=""#FFA500""/></linearGradient><linearGradient id=""lakeGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#1E90FF""/><stop offset=""100%"" stop-color=""#00008B""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""600"" fill=""url(#skyGradient)""/><circle cx=""700"" cy=""100"" r=""60"" fill=""url(#sunGradient)""/><polygon points=""0,300 200,100 400,300"" fill=""#8B4513""/><polygon points=""200,300 400,150 600,300"" fill=""#A0522D""/><polygon points=""400,300 600,200 800,300"" fill=""#CD853F""/><ellipse cx=""400"" cy=""450"" rx=""350"" ry=""80"" fill=""url(#lakeGradient)""/><polygon points=""0,300 200,500 400,300"" fill=""#8B4513"" opacity=""0.3""/><polygon points=""200,300 400,450 600,300"" fill=""#A0522D"" opacity=""0.3""/><polygon points=""400,300 600,400 800,300"" fill=""#CD853F"" opacity=""0.3""/><ellipse cx=""700"" cy=""550"" rx=""40"" ry=""15"" fill=""#FFD700"" opacity=""0.4""/></svg>"
39,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""96"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""80"" y=""80"" width=""96"" height=""96"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4"" rx=""8""/></svg>"
36,"<svg viewBox=""0 0 800 400"" width=""800"" height=""400""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF4500""/><stop offset=""100%"" stop-color=""#8B0000""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4682B4""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""400"" fill=""url(#skyGradient)""/><polygon points=""0,400 200,100 400,300 600,150 800,400"" fill=""#2F4F4F"" opacity=""0.9""/><circle cx=""700"" cy=""100"" r=""50"" fill=""#FFD700""/><ellipse cx=""400"" cy=""350"" rx=""300"" ry=""50"" fill=""url(#waterGradient)"" opacity=""0.8""/><polygon points=""650,350 700,340 750,350 700,360"" fill=""#FFD700"" opacity=""0.6""/></svg>"
40,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""10""/></svg>"
35,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#ff9966""/><stop offset=""100%"" stop-color=""#ff5e62""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#5d9cec""/><stop offset=""100%"" stop-color=""#2e80e0""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""150"" fill=""url(#skyGradient)""/><circle cx=""300"" cy=""50"" r=""25"" fill=""#ffcc00""/><polygon points=""0,150 100,50 200,120 300,30 400,150"" fill=""#4a6b3a"" opacity=""0.9""/><polygon points=""50,150 150,80 250,100 350,40 400,150"" fill=""#3a5a2a"" opacity=""0.8""/><rect x=""0"" y=""150"" width=""400"" height=""150"" fill=""url(#waterGradient)""/><polygon points=""0,150 100,250 200,180 300,270 400,150"" fill=""#4a6b3a"" opacity=""0.3""/><polygon points=""50,150 150,220 250,200 350,260 400,150"" fill=""#3a5a2a"" opacity=""0.2""/><ellipse cx=""300"" cy=""150"" rx=""30"" ry=""10"" fill=""#ffcc00"" opacity=""0.4""/></svg>"
46,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""60"" fill=""red""/><rect x=""98"" y=""98"" width=""60"" height=""60"" fill=""blue""/></svg>"
47,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000000"" stroke-width=""2""/></svg>"
45,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000000"" stroke-width=""2""/></svg>"
38,"<svg viewBox=""0 0 800 500"" width=""800"" height=""500""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF6347""/><stop offset=""100%"" stop-color=""#FF4500""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4682B4""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""500"" fill=""url(#skyGradient)""/><circle cx=""700"" cy=""100"" r=""50"" fill=""#FFD700""/><polygon points=""0,500 200,200 400,300 600,100 800,500"" fill=""#2F4F4F"" opacity=""0.8""/><polygon points=""0,500 100,300 300,400 500,200 800,500"" fill=""#556B2F"" opacity=""0.9""/><path d=""M0,400 Q200,350 400,380 Q600,400 800,380 L800,500 L0,500 Z"" fill=""url(#waterGradient)""/><path d=""M650,400 Q700,380 750,390 Q770,400 800,400"" stroke=""#FFD700"" stroke-width=""3"" fill=""none""/><g fill=""#228B22""><polygon points=""50,450 30,400 70,400""/><polygon points=""150,470 130,420 170,420""/><polygon points=""250,460 230,410 270,410""/><polygon points=""750,450 730,400 770,400""/><polygon points=""650,470 630,420 670,420""/></g></svg>"
43,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""5""/></svg>"
44,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>"
51,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""red"" stroke=""none""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""blue"" stroke=""none""/></svg>"
54,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""red"" stroke=""none""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""blue"" stroke=""none""/></svg>"
41,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF6B6B""/><stop offset=""40%"" stop-color=""#FF8E53""/><stop offset=""70%"" stop-color=""#FFB347""/><stop offset=""100%"" stop-color=""#FFD166""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4ECDC4""/><stop offset=""100%"" stop-color=""#1A535C""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFEE93""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><ellipse cx=""200"" cy=""200"" rx=""50"" ry=""15"" fill=""#FFEE93"" opacity=""0.6""/><g fill=""#2D3436""><rect x=""50"" y=""180"" width=""8"" height=""60""/><polygon points=""50,180 30,150 70,150""/><polygon points=""50,160 30,130 70,130""/><rect x=""350"" y=""180"" width=""8"" height=""60""/><polygon points=""350,180 330,150 370,150""/><polygon points=""350,160 330,130 370,130""/></g><g stroke=""#1A535C"" stroke-width=""2"" fill=""none""><path d=""M50,220 Q75,210 100,220 Q125,230 150,220"" opacity=""0.7""/><path d=""M200,230 Q225,220 250,230 Q275,240 300,230"" opacity=""0.7""/><path d=""M350,225 Q375,215 400,225"" opacity=""0.7""/></g></svg>"
42,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF4500""/><stop offset=""100%"" stop-color=""#8B0000""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4682B4""/><stop offset=""100%"" stop-color=""#1E3F66""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFD700""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><ellipse cx=""200"" cy=""200"" rx=""50"" ry=""20"" fill=""#FFD700"" opacity=""0.6""/><g fill=""#000000""><rect x=""50"" y=""180"" width=""10"" height=""80""/><polygon points=""50,180 30,150 70,150""/><polygon points=""50,160 30,130 70,130""/><rect x=""340"" y=""180"" width=""10"" height=""80""/><polygon points=""340,180 320,150 360,150""/><polygon points=""340,160 320,130 360,130""/></g><g stroke=""#FFFFFF"" stroke-width=""2"" fill=""none""><path d=""M0,220 Q50,210 100,220 T200,220 T300,220 T400,220""/><path d=""M0,240 Q50,230 100,240 T200,240 T300,240 T400,240""/></g></svg>"
50,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""2""/></svg>"
52,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3""/></svg>"
49,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#990000""/></linearGradient><linearGradient id=""grad2"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#000099""/></linearGradient></defs><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""60"" fill=""url(#grad1)"" stroke=""#660000"" stroke-width=""2""/><rect x=""-30"" y=""-30"" width=""60"" height=""60"" fill=""url(#grad2)"" stroke=""#000066"" stroke-width=""2""/></g></svg>"
48,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""skyGradient"" x1=""0%"" y1=""0%"" x2=""0%"" y2=""100%""><stop offset=""0%"" stop-color=""#87CEEB""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient><radialGradient id=""sunGradient"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#FFD700""/><stop offset=""100%"" stop-color=""#FF8C00""/></radialGradient></defs><rect width=""200"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""150"" cy=""50"" r=""30"" fill=""url(#sunGradient)""/><polygon points=""0,200 50,120 100,160 150,80 200,200"" fill=""#2E8B57""/><path d=""M0,150 Q100,120 200,150 L200,200 L0,200 Z"" fill=""#4682B4"" opacity=""0.8""/><g fill=""#228B22""><polygon points=""30,150 40,120 50,150""/><polygon points=""35,140 45,110 55,140""/><polygon points=""160,150 170,120 180,150""/><polygon points=""165,140 175,110 185,140""/></g><g transform=""translate(80,130)""><path d=""M0,20 L40,20 Q50,20 50,30 L50,40 Q50,50 40,50 L0,50 Z"" fill=""#8B4513""/><polygon points=""25,20 25,0 30,0 30,20"" fill=""#A0522D""/></g></svg>"
53,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""gradient1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff7e5f""/><stop offset=""100%"" stop-color=""#feb47b""/></linearGradient><radialGradient id=""gradient2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#4b6cb7""/><stop offset=""100%"" stop-color=""#182848""/></radialGradient></defs><rect x=""0"" y=""0"" width=""256"" height=""256"" fill=""url(#gradient1)""/><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""80"" fill=""url(#gradient2)"" stroke=""#ffffff"" stroke-width=""4""/><g transform=""rotate(45)""><rect x=""-40"" y=""-40"" width=""80"" height=""80"" fill=""#ffffff"" opacity=""0.8""/></g><polygon points=""-30,-30 30,-30 0,30"" fill=""#ff6b6b"" opacity=""0.9""/><ellipse cx=""0"" cy=""-50"" rx=""15"" ry=""10"" fill=""#ffffff""/><ellipse cx=""0"" cy=""50"" rx=""15"" ry=""10"" fill=""#ffffff""/></g><line x1=""0"" y1=""128"" x2=""256"" y2=""128"" stroke=""#ffffff"" stroke-width=""2"" stroke-dasharray=""5,5""/><line x1=""128"" y1=""0"" x2=""128"" y2=""256"" stroke=""#ffffff"" stroke-width=""2"" stroke-dasharray=""5,5""/></svg>"
56,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""80"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""-50"" y=""-50"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></g></svg>"
62,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""red"" stroke=""none""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""blue"" stroke=""none""/></svg>"
59,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""80"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""-40"" y=""-40"" width=""80"" height=""80"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3""/></g></svg>"
60,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""80"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""-50"" y=""-50"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""5""/></g></svg>"
68,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""red"" stroke=""none""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""blue"" stroke=""none""/></svg>"
63,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>"
61,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>"
57,"<svg viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4b6cb7""/><stop offset=""100%"" stop-color=""#182848""/></linearGradient><radialGradient id=""grad2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#f5af19""/><stop offset=""100%"" stop-color=""#f12711""/></radialGradient></defs><rect x=""0"" y=""0"" width=""200"" height=""200"" fill=""url(#grad1)""/><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""50"" fill=""url(#grad2)"" opacity=""0.9""/><polygon points=""-30,-30 30,-30 0,30"" fill=""#ffffff"" stroke=""#333333"" stroke-width=""2"" transform=""rotate(45)""/><rect x=""-15"" y=""-15"" width=""30"" height=""30"" fill=""#ffffff"" opacity=""0.8"" transform=""rotate(30)""/><line x1=""-40"" y1=""0"" x2=""40"" y2=""0"" stroke=""#ffffff"" stroke-width=""3"" opacity=""0.7""/><line x1=""0"" y1=""-40"" x2=""0"" y2=""40"" stroke=""#ffffff"" stroke-width=""3"" opacity=""0.7""/></g><ellipse cx=""160"" cy=""40"" rx=""20"" ry=""10"" fill=""#ffffff"" opacity=""0.6"" transform=""rotate(-15, 160, 40)""/></svg>"
55,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""gradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff7e5f""/><stop offset=""100%"" stop-color=""#feb47b""/></linearGradient><radialGradient id=""sunGradient"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#ffff00""/><stop offset=""100%"" stop-color=""#ffcc00""/></radialGradient></defs><rect width=""256"" height=""256"" fill=""url(#gradient)""/><circle cx=""128"" cy=""128"" r=""60"" fill=""url(#sunGradient)"" stroke=""#ff9900"" stroke-width=""4""/><g transform=""translate(128, 128)""><line x1=""0"" y1=""-80"" x2=""0"" y2=""-120"" stroke=""#ff9900"" stroke-width=""6""/><line x1=""0"" y1=""80"" x2=""0"" y2=""120"" stroke=""#ff9900"" stroke-width=""6""/><line x1=""-80"" y1=""0"" x2=""-120"" y2=""0"" stroke=""#ff9900"" stroke-width=""6""/><line x1=""80"" y1=""0"" x2=""120"" y2=""0"" stroke=""#ff9900"" stroke-width=""6""/><line x1=""-56.57"" y1=""-56.57"" x2=""-84.85"" y2=""-84.85"" stroke=""#ff9900"" stroke-width=""6""/><line x1=""56.57"" y1=""56.57"" x2=""84.85"" y2=""84.85"" stroke=""#ff9900"" stroke-width=""6""/><line x1=""-56.57"" y1=""56.57"" x2=""-84.85"" y2=""84.85"" stroke=""#ff9900"" stroke-width=""6""/><line x1=""56.57"" y1=""-56.57"" x2=""84.85"" y2=""-84.85"" stroke=""#ff9900"" stroke-width=""6""/></g><polygon points=""30,30 60,30 45,60"" fill=""#4CAF50"" opacity=""0.8""/><polygon points=""200,40 230,40 215,70"" fill=""#4CAF50"" opacity=""0.8""/><polygon points=""50,200 80,200 65,230"" fill=""#4CAF50"" opacity=""0.8""/><polygon points=""180,180 210,180 195,210"" fill=""#4CAF50"" opacity=""0.8""/></svg>"
